num_lines,num_chars,num_tokens,num_IfStmt,avgTokenLength,numMethods,avgMethodLength,numSwitchStmt,numOfLoops,is_ai_generated
76,1857,190,1,9.773684211,2,7,0,0,0
70,1656,220,0,7.527272727,6,2,0,1,0
80,2440,270,4,9.037037037,4,6,0,3,1
80,1432,217,1,6.599078341,12,2,0,0,0
38,1122,202,1,5.554455446,2,7,0,4,1
169,6567,554,4,11.85379061,6,2,0,1,0
350,16343,1735,0,9.419596542,0,0,0,0,1
48,1270,174,1,7.298850575,2,7,0,1,1
74,2801,375,4,7.469333333,3,19,0,3,0
12,335,38,0,8.815789474,2,2,0,0,0
32,1056,85,0,12.42352941,1,6,0,0,0
41,932,126,0,7.396825397,2,0,0,0,0
29,848,107,0,7.925233645,1,5,0,0,0
53,1280,229,3,5.589519651,3,2,0,0,1
51,1734,247,1,7.020242915,1,4,0,0,0
54,1106,205,0,5.395121951,2,9,1,0,1
70,2364,241,1,9.809128631,2,2,0,0,1
129,4877,471,2,10.35456476,12,7,0,3,1
25,886,176,0,5.034090909,0,0,0,0,0
37,1068,142,4,7.521126761,1,13,0,0,1
75,1736,303,0,5.729372937,9,2,0,0,0
22,422,68,1,6.205882353,1,5,0,0,1
54,1584,171,0,9.263157895,1,2,0,0,1
45,1079,163,0,6.619631902,3,2,0,0,1
21,485,63,0,7.698412698,2,2,0,0,1
47,1135,155,0,7.322580645,1,14,0,0,0
53,1144,167,0,6.850299401,7,2,0,0,0
57,2105,179,0,11.75977654,1,12,0,0,1
122,2821,468,1,6.027777778,10,2,0,0,0
32,953,167,0,5.706586826,1,13,0,1,0
79,2337,275,3,8.498181818,5,4,0,3,0
1390,40853,5086,107,8.032441998,40,12,0,10,0
10,103,25,0,4.12,0,0,0,0,1
65,2180,267,1,8.164794007,2,11,0,0,1
229,11105,962,9,11.54365904,5,14,0,1,0
44,1369,205,1,6.67804878,1,30,0,1,0
65,1737,303,0,5.732673267,6,0,0,0,1
61,1925,207,3,9.299516908,1,26,0,0,1
89,3474,511,1,6.798434442,8,3,0,0,0
37,1032,143,0,7.216783217,3,2,0,0,0
47,1024,135,1,7.585185185,1,15,0,1,0
104,2708,320,3,8.4625,7,10,0,0,1
71,1421,220,0,6.459090909,12,2,0,0,1
17,494,65,0,7.6,0,0,0,0,1
71,1472,197,0,7.472081218,8,2,0,0,0
135,3911,504,2,7.759920635,14,7,0,2,0
36,1161,221,4,5.253393665,1,17,0,1,0
45,1041,179,2,5.815642458,2,10,0,2,1
152,3571,478,0,7.470711297,23,8,0,0,1
31,835,140,1,5.964285714,1,15,0,1,1
104,1757,366,0,4.800546448,15,2,0,0,1
53,1760,182,0,9.67032967,11,2,0,0,1
39,935,177,1,5.282485876,1,5,0,0,0
76,1914,193,1,9.917098446,2,7,0,0,0
41,1446,106,0,13.64150943,1,8,0,0,1
65,1265,210,0,6.023809524,9,2,0,0,0
29,871,148,0,5.885135135,0,0,0,0,1
38,1183,179,1,6.608938547,2,1,0,0,1
56,1704,307,5,5.550488599,3,19,0,7,1
61,1726,180,0,9.588888889,2,11,0,0,0
126,5180,453,7,11.43487859,7,16,0,0,0
35,1222,224,0,5.455357143,1,0,0,0,0
65,1264,196,0,6.448979592,13,2,0,0,0
31,1128,86,0,13.11627907,2,1,0,0,0
133,4266,542,7,7.870848708,2,11,0,2,0
41,598,95,0,6.294736842,14,0,0,0,1
35,1051,115,0,9.139130435,1,6,0,0,0
17,411,46,0,8.934782609,1,5,0,0,1
138,4001,435,1,9.197701149,9,2,0,0,1
38,849,144,1,5.895833333,1,7,0,0,1
158,4165,524,14,7.948473282,13,6,0,0,1
206,6322,624,8,10.13141026,21,10,0,1,0
130,3493,470,4,7.431914894,4,2,0,0,0
149,4071,620,7,6.566129032,6,5,0,1,0
134,4279,568,5,7.533450704,10,10,0,4,0
42,944,119,0,7.932773109,0,0,0,0,1
42,1252,138,0,9.072463768,2,4,0,0,0
44,937,132,1,7.098484848,2,6,0,0,0
24,766,113,4,6.778761062,1,22,0,1,0
18,390,53,0,7.358490566,0,0,0,0,1
70,2790,199,0,14.0201005,3,7,0,0,0
48,1381,186,5,7.424731183,1,15,0,0,1
39,1030,153,0,6.732026144,1,2,0,0,0
58,1613,259,1,6.227799228,2,5,0,0,0
44,1326,186,0,6.765306122,0,0,0,0,0
131,4500,478,3,9.414225941,7,6,0,0,0
60,1958,252,2,7.76984127,7,13,0,0,0
230,11519,1085,7,10.61658986,4,19,0,2,0
30,1065,79,0,13.48101266,1,5,0,0,1
30,464,79,0,5.873417722,4,2,0,0,0
72,2209,240,1,9.204166667,7,2,0,0,0
36,1163,198,0,5.873737374,1,13,0,1,1
80,1876,261,1,7.187739464,3,10,1,1,0
25,535,85,0,6.294117647,3,2,0,0,1
62,1779,216,3,8.236111111,5,2,1,0,0
144,2933,415,0,7.06746988,24,2,0,0,1
54,1600,187,3,8.556149733,2,5,0,2,1
68,2079,255,0,8.152941176,1,2,0,0,0
381,11014,1352,20,8.146449704,32,4,5,2,0
55,1791,344,5,5.206395349,2,24,0,5,0
78,2760,358,1,7.709497207,6,2,0,0,0
73,2038,314,1,6.49044586,4,1,0,0,1
47,1754,272,0,6.448529412,0,0,0,0,1
51,1971,158,0,12.47468354,2,5,0,0,1
101,3448,392,0,8.795918367,1,2,0,0,1
9,165,21,0,7.857142857,0,0,0,0,1
17,401,46,0,8.717391304,1,5,0,0,1
47,1159,217,2,5.341013825,1,19,0,0,1
35,1014,166,0,6.108433735,11,2,0,0,1
67,1394,267,5,5.220973783,8,4,0,0,1
78,1107,171,0,6.473684211,1,3,0,0,0
134,3510,612,12,5.735294118,13,2,0,4,1
1208,37773,5175,36,7.299130435,51,2,2,15,1
61,1765,193,0,9.14507772,2,7,0,0,1
44,1401,258,5,5.430232558,2,11,0,0,1
156,3011,548,19,5.494525547,19,5,0,0,0
75,1603,222,1,7.220720721,3,6,0,0,0
224,7041,1214,0,5.799835255,16,0,0,0,0
153,4192,544,5,7.705882353,10,13,0,1,1
30,715,79,0,9.050632911,1,4,0,0,1
32,982,164,0,5.987804878,0,0,0,0,0
12,303,38,0,7.973684211,1,0,0,0,1
75,1744,202,0,8.633663366,10,2,0,0,0
118,4061,370,2,10.97567568,4,4,0,0,0
31,754,92,0,8.195652174,3,6,0,1,1
44,1078,131,0,8.229007634,5,1,0,0,0
167,3393,531,0,6.389830508,34,2,0,0,1
45,1191,124,0,9.60483871,14,0,0,0,1
116,3547,399,1,8.889724311,4,21,0,4,1
94,2200,351,5,6.267806268,5,21,0,3,1
58,1117,179,0,6.240223464,4,0,0,0,0
49,1223,190,0,6.436842105,3,2,0,0,0
59,1783,261,0,6.831417625,13,2,0,0,1
97,1813,300,0,6.043333333,20,2,0,0,1
45,973,148,0,6.574324324,1,21,0,4,0
212,6324,774,4,8.170542636,6,8,0,3,0
47,961,151,2,6.364238411,2,12,0,1,0
40,1047,189,1,5.53968254,1,22,0,2,0
55,1421,239,2,5.945606695,9,2,0,0,1
13,265,30,0,8.833333333,4,0,0,0,1
14,307,55,0,5.581818182,1,1,0,0,1
152,3913,649,11,6.029275809,4,5,0,3,0
67,1223,177,0,6.90960452,11,3,0,0,0
46,1047,151,1,6.933774834,2,2,0,0,1
98,3159,353,1,8.949008499,6,2,0,1,1
44,1184,142,0,8.338028169,2,3,0,0,1
32,778,89,0,8.741573034,2,4,0,0,1
95,2543,371,3,6.854447439,15,2,0,0,1
278,9052,1036,8,8.737451737,17,4,0,2,1
379,15114,1740,0,8.686206897,0,0,0,0,1
70,2316,236,1,9.813559322,2,2,0,0,1
149,4475,582,8,7.689003436,15,2,1,0,1
182,4491,619,8,7.255250404,35,2,1,1,1
14,421,42,0,10.02380952,0,0,0,0,0
32,759,146,0,5.198630137,2,4,0,1,1
31,954,94,0,10.14893617,1,10,0,0,1
45,1494,136,1,10.98529412,2,9,0,0,0
113,5071,425,5,11.93176471,7,4,0,0,0
44,1250,212,0,5.896226415,1,12,0,0,1
20,303,59,0,5.13559322,2,2,0,0,1
40,1057,126,1,8.388888889,1,6,0,0,1
29,744,113,0,6.584070796,1,14,0,1,1
90,2052,296,0,6.932432432,8,2,0,4,0
105,3244,348,3,9.32183908,10,2,0,1,1
83,2766,296,0,9.344594595,5,4,0,1,1
352,9649,1620,1,5.95617284,19,4,0,0,0
88,2302,332,2,6.93373494,3,2,0,1,1
63,1421,174,0,8.166666667,5,7,0,0,0
74,1370,215,0,6.372093023,12,2,0,0,0
717,26287,2484,5,10.58252818,20,15,0,0,0
41,1250,167,0,7.48502994,1,10,0,0,0
69,1746,287,0,6.083623693,4,13,0,3,1
123,3795,518,11,7.326254826,7,7,0,0,1
66,1277,166,0,7.692771084,8,2,0,0,0
123,4723,479,5,9.860125261,9,2,0,0,1
62,1421,164,0,8.664634146,3,0,0,0,0
42,1293,215,0,6.013953488,1,2,0,0,0
240,6632,821,12,8.077953715,8,6,0,3,1
21,456,75,0,6.08,3,2,0,0,0
196,2909,545,0,5.337614679,16,2,0,0,0
54,1129,192,2,5.880208333,3,6,0,0,1
33,1210,108,1,11.2037037,3,7,0,1,0
113,4499,470,9,9.572340426,4,5,0,0,1
32,903,123,4,7.341463415,1,12,0,0,1
45,1472,233,0,6.317596567,1,0,0,0,0
14,172,34,0,5.058823529,1,2,0,0,0
95,2277,356,3,6.396067416,8,8,0,5,0
22,920,119,2,7.731092437,1,19,0,3,0
86,1507,267,4,5.644194757,11,2,0,0,0
29,704,80,2,8.8,1,10,0,1,0
65,3246,335,0,9.689552239,3,5,0,0,0
38,1331,96,0,13.86458333,1,8,0,0,0
51,1418,167,0,8.491017964,5,2,0,0,0
51,1403,243,5,5.773662551,1,24,0,5,1
34,949,165,0,5.751515152,0,0,0,0,0
88,3674,496,5,7.407258065,2,44,0,3,0
27,818,96,1,8.520833333,1,6,0,0,1
25,791,79,0,10.01265823,2,2,0,0,1
41,1160,149,0,7.785234899,3,3,0,1,0
93,2987,441,17,6.77324263,7,33,0,0,0
71,2439,426,3,5.725352113,2,30,0,5,0
56,2390,428,0,5.58411215,0,0,0,0,0
122,3118,459,2,6.793028322,6,14,0,1,0
44,1648,117,1,14.08547009,1,12,0,0,0
51,1169,228,2,5.127192982,1,18,0,2,1
41,989,165,2,5.993939394,3,4,0,0,1
122,4739,517,4,9.166344294,2,9,0,0,1
85,1623,285,0,5.694736842,7,2,0,0,0
70,2180,242,1,9.008264463,2,2,0,0,1
72,1401,188,1,7.45212766,10,5,0,0,0
125,2131,340,0,6.267647059,14,11,0,0,0
64,1931,368,6,5.247282609,2,23,0,7,1
32,856,107,0,8.0,1,8,0,0,1
103,2388,302,0,7.907284768,9,7,0,0,0
89,2389,349,0,6.845272206,5,16,0,0,1
99,3046,352,2,8.653409091,9,10,0,0,1
24,571,81,0,7.049382716,2,0,0,0,1
226,6740,876,5,7.694063927,6,7,0,1,1
62,1098,226,0,4.85840708,2,8,1,0,1
11,268,44,0,6.090909091,0,0,0,0,1
44,1027,121,0,8.487603306,12,0,0,0,1
51,1329,186,1,7.14516129,1,31,0,4,1
20,365,64,0,5.703125,1,2,0,0,1
48,1028,166,0,6.192771084,6,2,0,0,0
97,2857,378,3,7.558201058,0,0,0,1,0
59,1860,307,0,6.058631922,3,4,0,0,1
232,9046,1137,11,7.956024626,14,2,1,1,1
40,1072,158,2,6.784810127,7,2,0,0,1
31,587,95,0,6.178947368,0,0,0,0,1
12,201,37,0,5.432432432,2,0,0,0,1
111,4181,517,11,8.087040619,5,23,0,5,0
60,2108,216,0,9.759259259,2,18,0,1,1
98,1705,308,0,5.535714286,12,2,0,0,0
49,1337,154,0,8.681818182,0,0,0,0,1
17,502,85,0,5.905882353,1,0,0,0,1
17,326,47,0,6.936170213,1,0,0,0,1
16,388,63,0,6.158730159,1,0,0,0,1
79,2133,227,0,9.396475771,6,7,0,0,1
54,1559,227,0,6.86784141,2,9,0,0,1
49,1263,147,0,8.591836735,4,5,0,0,1
120,3411,381,1,8.952755906,2,8,0,0,0
144,3967,550,2,7.212727273,10,2,0,1,1
27,577,95,0,6.073684211,6,0,0,0,0
426,14370,2003,15,7.174238642,16,5,0,7,0
61,1382,217,0,6.368663594,4,0,0,0,0
36,1102,178,0,6.191011236,0,0,0,0,0
134,3823,608,2,6.287828947,8,2,0,1,1
241,8467,1023,28,8.276637341,18,12,0,4,1
76,1858,192,1,9.677083333,2,7,0,0,0
29,862,137,0,6.291970803,1,13,0,1,1
26,398,44,0,9.045454545,8,0,0,0,0
184,6811,672,2,10.13541667,3,31,0,3,1
123,3385,441,3,7.675736961,9,8,0,3,1
193,3791,576,0,6.581597222,38,2,0,0,0
38,1165,118,0,9.872881356,14,0,0,0,0
93,3214,318,1,10.10691824,6,10,0,0,1
84,2409,387,3,6.224806202,3,10,0,9,0
42,1217,239,2,5.092050209,1,15,0,2,1
91,2486,277,6,8.974729242,5,11,0,0,1
23,1261,141,0,8.943262411,1,12,0,0,0
98,4412,433,0,10.18937644,9,3,0,0,0
59,1403,150,0,9.353333333,2,6,0,0,1
40,893,179,1,4.988826816,1,17,0,2,1
42,672,106,0,6.339622642,7,2,0,0,1
60,1274,193,2,6.601036269,9,2,0,0,1
69,1433,235,5,6.09787234,12,2,0,0,1
72,2381,259,1,9.193050193,2,5,0,0,1
102,3816,328,11,11.63414634,6,10,0,1,1
35,1199,204,1,5.87745098,1,10,0,1,0
26,778,125,0,6.224,2,0,0,0,1
568,26324,1703,4,15.45742807,36,2,0,1,0
62,1040,211,0,4.928909953,2,8,1,0,0
26,616,111,0,5.54954955,1,11,0,1,0
77,2453,226,4,10.8539823,7,4,0,0,0
46,888,140,2,6.342857143,1,20,1,0,1
525,18661,3205,0,5.822464899,43,0,0,0,0
152,3926,497,7,7.899396378,5,1,0,0,1
207,5445,715,13,7.615384615,10,44,0,11,0
36,878,143,1,6.13986014,1,19,0,1,0
89,2085,314,0,6.640127389,5,9,0,4,0
